Id,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
9722,10,MORTGAGE,60000.0,VERIFIED - income,n,small business small business,793xx,TX,21.18,0.0,0.0,,,7.0,0.0,6334,64.6,10.0,f,0.0,2,PC3
9723,4,MORTGAGE,31200.0,VERIFIED - income,n,debt consolidation,939xx,CA,11.35,0.0,1.0,,,13.0,0.0,6095,19.0,27.0,f,0.0,1,PC3
9724,10,MORTGAGE,60000.0,VERIFIED - income,n,credit card,145xx,NY,24.3,0.0,1.0,,,20.0,0.0,10825,23.3,41.0,f,0.0,2,PC4
9725,na,RENT,25980.0,not verified,n,vacation,159xx,PA,11.45,1.0,4.0,16.0,,5.0,0.0,794,6.0,21.0,f,0.0,3,PC1
9726,1,RENT,24000.0,not verified,n,debt consolidation,601xx,IL,16.1,0.0,1.0,41.0,,4.0,0.0,2348,67.1,7.0,f,0.0,3,PC4
9727,10,OWN,105000.0,not verified,n,debt consolidation,336xx,FL,7.41,0.0,1.0,,114.0,14.0,1.0,13918,38.1,31.0,f,0.0,2,PC1
9728,4,MORTGAGE,61000.0,VERIFIED - income source,n,debt consolidation,301xx,GA,16.8,0.0,0.0,,,10.0,0.0,71252,52.8,33.0,f,0.0,3,PC5
9729,2,RENT,40000.0,VERIFIED - income source,n,major purchase,774xx,TX,4.77,0.0,1.0,63.0,,10.0,0.0,5760,19.8,20.0,f,0.0,3,PC3
9730,6,MORTGAGE,61300.0,VERIFIED - income,n,debt consolidation,571xx,SD,17.72,0.0,0.0,,,7.0,0.0,30166,77.0,38.0,f,0.0,1,PC2
9731,5,MORTGAGE,130000.0,VERIFIED - income source,n,debt consolidation,442xx,OH,7.17,1.0,3.0,18.0,,9.0,0.0,962,45.8,42.0,f,0.0,2,PC5
9732,4,RENT,120000.0,VERIFIED - income,n,debt consolidation,303xx,GA,14.17,0.0,0.0,,,10.0,0.0,27994,47.7,18.0,f,0.0,2,PC5
9733,na,MORTGAGE,35500.0,VERIFIED - income,n,debt consolidation,610xx,IL,24.51,0.0,1.0,,,13.0,0.0,24751,41.4,52.0,f,0.0,1,PC4
9734,4,MORTGAGE,60000.0,VERIFIED - income,n,debt consolidation,448xx,OH,23.96,0.0,1.0,,,14.0,0.0,12875,44.3,30.0,f,0.0,1,PC1
9735,7,MORTGAGE,60000.0,VERIFIED - income,n,credit card,852xx,AZ,15.7,0.0,0.0,,,15.0,0.0,34679,57.6,31.0,f,0.0,1,PC1
9736,8,MORTGAGE,84996.0,VERIFIED - income source,n,debt consolidation,201xx,VA,15.36,0.0,3.0,68.0,67.0,23.0,1.0,8813,27.3,29.0,f,0.0,3,PC2
9737,8,MORTGAGE,63900.0,VERIFIED - income,n,debt consolidation,782xx,TX,15.79,0.0,0.0,44.0,,12.0,0.0,32060,65.8,25.0,f,0.0,3,PC4
9738,1,MORTGAGE,111150.0,VERIFIED - income,n,home improvement,923xx,CA,0.49,0.0,1.0,,,9.0,0.0,7195,6.3,20.0,f,0.0,1,PC2
9739,3,OWN,36000.0,not verified,n,credit card,775xx,TX,10.37,0.0,0.0,70.0,,13.0,0.0,8301,79.8,32.0,f,0.0,2,PC2
9740,1,RENT,50000.0,VERIFIED - income source,n,moving,300xx,GA,4.97,0.0,0.0,,,15.0,0.0,6699,6.6,26.0,f,0.0,1,PC3
9741,3,MORTGAGE,42000.0,VERIFIED - income,n,debt consolidation,932xx,CA,19.51,1.0,3.0,8.0,,8.0,0.0,19159,62.6,25.0,f,0.0,1,PC2
9742,5,MORTGAGE,60000.0,VERIFIED - income source,n,vacation,070xx,NJ,7.14,0.0,5.0,,,7.0,0.0,5928,28.6,23.0,f,0.0,3,PC5
9743,3,RENT,52000.0,not verified,n,debt consolidation,750xx,TX,10.32,0.0,2.0,,,9.0,0.0,12804,50.6,27.0,f,0.0,3,PC3
9744,4,RENT,45000.0,VERIFIED - income,n,debt consolidation,787xx,TX,15.2,0.0,1.0,,,12.0,0.0,16509,80.4,29.0,f,0.0,3,PC2
9745,7,RENT,24000.0,not verified,n,debt consolidation,940xx,CA,16.95,0.0,0.0,,,7.0,0.0,10192,92.7,14.0,f,0.0,2,PC1
9746,10,OWN,52000.0,VERIFIED - income source,n,other,027xx,MA,9.02,0.0,0.0,65.0,,9.0,0.0,5760,48.8,33.0,f,0.0,1,PC2
9747,3,RENT,30000.0,VERIFIED - income source,n,wedding,275xx,NC,5.32,0.0,0.0,,,5.0,0.0,4197,27.3,6.0,f,0.0,3,PC5
9748,10,MORTGAGE,175000.0,VERIFIED - income,n,home improvement,945xx,CA,15.18,0.0,0.0,,,17.0,0.0,119126,82.5,40.0,f,0.0,2,PC3
9749,6,RENT,59000.0,VERIFIED - income,n,credit card,112xx,NY,14.36,0.0,1.0,,,14.0,0.0,19943,56.3,42.0,f,0.0,3,PC5
9750,2,MORTGAGE,265000.0,VERIFIED - income,n,home improvement,020xx,MA,5.53,0.0,2.0,,,8.0,0.0,3131,8.9,26.0,f,0.0,3,PC4
9751,1,RENT,36000.0,VERIFIED - income,n,car,606xx,IL,9.67,2.0,1.0,11.0,,7.0,0.0,5378,22.0,11.0,f,0.0,2,PC1
9752,1,RENT,65000.0,VERIFIED - income source,n,debt consolidation,882xx,NM,19.0,0.0,0.0,,,4.0,0.0,4125,93.7,10.0,f,0.0,3,PC2
9753,6,RENT,80000.0,VERIFIED - income,n,debt consolidation,021xx,MA,17.43,1.0,0.0,14.0,,13.0,0.0,29327,49.6,23.0,f,0.0,3,PC5
9754,10,MORTGAGE,150000.0,VERIFIED - income source,n,home improvement,304xx,GA,2.3,0.0,0.0,,,4.0,0.0,4409,31.3,11.0,f,0.0,2,PC5
9755,2,RENT,36400.0,not verified,n,debt consolidation,787xx,TX,26.64,0.0,1.0,40.0,,13.0,0.0,8076,28.4,27.0,f,0.0,2,PC2
9756,6,RENT,114800.0,VERIFIED - income,n,debt consolidation,111xx,NY,6.34,0.0,1.0,,,7.0,0.0,12077,71.7,13.0,f,0.0,3,PC2
9757,10,MORTGAGE,49992.0,VERIFIED - income source,n,debt consolidation,295xx,SC,5.54,1.0,0.0,4.0,,7.0,0.0,3303,16.2,20.0,f,0.0,3,PC2
9758,7,OWN,48000.0,not verified,n,other,756xx,TX,6.28,1.0,0.0,10.0,,6.0,0.0,2007,6.9,9.0,f,0.0,1,PC2
9759,1,MORTGAGE,145000.0,VERIFIED - income,n,debt consolidation,916xx,CA,18.16,0.0,8.0,,,27.0,0.0,105863,49.3,53.0,f,0.0,2,PC3
9760,3,MORTGAGE,130000.0,not verified,n,major purchase,672xx,KS,3.42,1.0,2.0,12.0,39.0,6.0,1.0,2064,31.8,9.0,f,0.0,1,PC1
9761,6,RENT,35000.0,not verified,n,debt consolidation,606xx,IL,21.98,0.0,2.0,,,5.0,0.0,22805,53.7,18.0,f,0.0,2,PC5
9762,3,MORTGAGE,140000.0,not verified,n,other,773xx,TX,9.84,0.0,0.0,,,8.0,0.0,13943,96.2,18.0,f,0.0,2,PC4
9763,5,MORTGAGE,37080.0,VERIFIED - income source,n,car,337xx,FL,20.94,0.0,0.0,,,5.0,0.0,14811,80.5,8.0,f,0.0,3,PC2
9764,1,RENT,55000.0,not verified,n,major purchase,191xx,PA,9.21,1.0,5.0,9.0,,9.0,0.0,1097,39.2,11.0,f,0.0,1,PC3
9765,10,RENT,43000.0,not verified,n,debt consolidation,920xx,CA,20.57,0.0,0.0,,,7.0,0.0,11531,95.3,15.0,f,0.0,1,PC5
9766,10,MORTGAGE,160000.0,VERIFIED - income source,n,renewable energy,933xx,CA,3.52,0.0,1.0,,,10.0,0.0,0,0.0,35.0,f,0.0,3,PC1
9767,6,MORTGAGE,31323.0,not verified,n,debt consolidation,600xx,IL,14.56,0.0,0.0,,,7.0,0.0,17806,99.4,27.0,f,0.0,2,PC1
9768,10,RENT,40800.0,not verified,n,medical,070xx,NJ,13.84,0.0,0.0,33.0,,6.0,0.0,2439,17.1,16.0,f,0.0,2,PC2
9769,2,OWN,62000.0,not verified,n,debt consolidation small business,945xx,CA,23.92,0.0,0.0,29.0,,7.0,0.0,29330,57.3,12.0,f,0.0,2,PC4
9770,10,MORTGAGE,250000.0,not verified,n,small business,598xx,MT,25.03,0.0,1.0,0.0,0.0,18.0,0.0,401941,20.7,50.0,f,0.0,2,PC5
9771,9,RENT,50600.0,VERIFIED - income,n,debt consolidation,641xx,MO,18.43,0.0,0.0,,,9.0,0.0,12983,80.1,41.0,f,0.0,2,PC3
9772,1,RENT,29000.0,not verified,n,debt consolidation,532xx,WI,23.88,0.0,2.0,,,6.0,0.0,5583,58.8,9.0,f,0.0,3,PC5
9773,3,RENT,64000.0,VERIFIED - income,n,debt consolidation,113xx,NY,20.74,0.0,1.0,,,12.0,0.0,8214,36.3,35.0,f,0.0,1,PC4
9774,1,RENT,90000.0,VERIFIED - income,n,debt consolidation,941xx,CA,7.04,0.0,0.0,,,9.0,0.0,23899,44.2,7.0,f,0.0,2,PC4
9775,1,RENT,50000.0,VERIFIED - income source,n,credit card,085xx,NJ,11.47,0.0,0.0,,,5.0,0.0,17297,57.1,8.0,f,0.0,3,PC2
9776,3,MORTGAGE,63945.0,VERIFIED - income,n,car,923xx,CA,13.64,0.0,1.0,,,21.0,0.0,32100,59.8,37.0,f,0.0,1,PC3
9777,5,RENT,65004.0,not verified,n,debt consolidation,921xx,CA,8.2,0.0,1.0,,,6.0,0.0,12418,66.2,10.0,f,0.0,2,PC2
9778,1,MORTGAGE,230000.0,VERIFIED - income,n,debt consolidation,060xx,CT,16.41,0.0,0.0,,,18.0,0.0,118847,78.6,33.0,f,0.0,1,PC4
9779,5,RENT,35000.0,not verified,n,debt consolidation,060xx,CT,14.13,0.0,0.0,59.0,,9.0,0.0,9204,84.4,18.0,f,0.0,3,PC3
9780,8,RENT,45760.0,VERIFIED - income,n,debt consolidation,410xx,KY,15.21,0.0,0.0,,,4.0,0.0,10197,75.5,8.0,f,0.0,1,PC1
9781,10,MORTGAGE,55000.0,VERIFIED - income source,n,debt consolidation,630xx,MO,12.13,0.0,1.0,,,13.0,0.0,26769,47.8,26.0,f,0.0,2,PC1
9782,1,RENT,83000.0,not verified,n,debt consolidation,921xx,CA,17.47,0.0,0.0,,,8.0,0.0,17279,66.2,15.0,f,0.0,2,PC5
9783,5,MORTGAGE,90000.0,VERIFIED - income source,n,debt consolidation,925xx,CA,8.67,0.0,1.0,,,8.0,0.0,1898,13.4,9.0,f,0.0,1,PC1
9784,7,MORTGAGE,70000.0,not verified,n,small business,117xx,NY,11.78,0.0,3.0,61.0,,6.0,0.0,7875,25.8,24.0,f,0.0,1,PC2
9785,10,MORTGAGE,91000.0,VERIFIED - income source,n,home improvement,301xx,GA,8.58,0.0,1.0,,,9.0,0.0,8912,56.8,42.0,f,0.0,1,PC3
9786,10,MORTGAGE,68000.0,not verified,n,debt consolidation,554xx,MN,10.52,0.0,1.0,,,6.0,0.0,8386,58.2,16.0,f,0.0,3,PC1
9787,10,MORTGAGE,91154.0,VERIFIED - income,n,other,913xx,CA,5.85,1.0,0.0,4.0,,15.0,0.0,15362,33.1,33.0,f,0.0,2,PC3
9788,3,MORTGAGE,63000.0,VERIFIED - income,n,debt consolidation,302xx,GA,17.48,0.0,1.0,53.0,,10.0,0.0,3848,75.5,26.0,f,0.0,2,PC3
9789,3,RENT,24000.0,not verified,n,debt consolidation,982xx,WA,6.0,1.0,0.0,8.0,,4.0,0.0,1422,43.1,8.0,f,0.0,3,PC1
9790,3,RENT,125004.0,VERIFIED - income,n,debt consolidation,190xx,PA,5.14,0.0,0.0,65.0,,10.0,0.0,10708,68.6,26.0,f,0.0,3,PC2
9791,9,MORTGAGE,79700.0,not verified,n,debt consolidation,973xx,OR,14.86,0.0,1.0,46.0,,9.0,0.0,7778,60.3,13.0,f,0.0,1,PC4
9792,1,OWN,12816.0,not verified,n,debt consolidation,241xx,VA,18.35,0.0,0.0,75.0,100.0,5.0,1.0,4805,84.3,12.0,f,0.0,1,PC5
9793,4,RENT,30000.0,not verified,n,wedding,150xx,PA,4.16,0.0,0.0,,,3.0,0.0,5820,48.5,9.0,f,0.0,1,PC1
9794,2,RENT,140000.0,VERIFIED - income,n,debt consolidation,074xx,NJ,11.16,0.0,3.0,35.0,,10.0,0.0,3025,9.1,54.0,f,0.0,3,PC1
9795,6,MORTGAGE,80000.0,not verified,n,other,554xx,MN,28.35,0.0,0.0,,,13.0,0.0,61422,85.1,29.0,f,0.0,3,PC5
9796,10,RENT,43000.0,not verified,n,other,270xx,NC,11.47,0.0,3.0,,96.0,2.0,1.0,2925,97.5,9.0,f,0.0,2,PC5
9797,8,OWN,53000.0,not verified,n,debt consolidation,640xx,MO,11.95,0.0,2.0,,,19.0,0.0,19064,41.4,69.0,f,0.0,2,PC2
9798,10,RENT,39996.0,not verified,n,car,087xx,NJ,22.98,0.0,1.0,53.0,,21.0,0.0,25336,48.5,43.0,f,0.0,3,PC5
9799,4,RENT,31000.0,not verified,n,other,300xx,GA,2.63,0.0,1.0,,,2.0,0.0,2550,67.1,3.0,f,0.0,2,PC1
9800,5,RENT,35000.0,not verified,n,credit card,403xx,KY,22.39,0.0,1.0,,,7.0,0.0,10084,65.9,15.0,f,0.0,3,PC4
9801,3,OWN,77500.0,VERIFIED - income source,n,debt consolidation,852xx,AZ,23.15,0.0,1.0,,,14.0,0.0,24250,57.2,45.0,f,0.0,2,PC3
9802,10,MORTGAGE,72000.0,VERIFIED - income,n,major purchase,550xx,MN,7.43,0.0,0.0,,,7.0,0.0,3660,14.4,21.0,f,0.0,1,PC1
9803,1,RENT,160000.0,VERIFIED - income,n,other,303xx,GA,10.73,0.0,0.0,,,10.0,0.0,33256,73.9,15.0,f,0.0,2,PC5
9804,4,RENT,86000.0,not verified,n,other,940xx,CA,4.79,0.0,0.0,,,14.0,0.0,28089,31.7,19.0,f,0.0,2,PC2
9805,10,RENT,96000.0,VERIFIED - income source,n,debt consolidation,980xx,WA,17.34,1.0,0.0,15.0,,8.0,0.0,11758,75.9,21.0,f,0.0,3,PC2
9806,2,RENT,25000.0,not verified,n,other,484xx,MI,7.34,0.0,1.0,44.0,,19.0,0.0,0,0.0,29.0,f,0.0,2,PC5
9807,1,RENT,60000.0,not verified,n,debt consolidation,900xx,CA,11.22,0.0,0.0,46.0,85.0,5.0,1.0,27591,54.9,11.0,f,0.0,1,PC3
9808,9,RENT,150000.0,VERIFIED - income,n,debt consolidation,941xx,CA,14.0,0.0,0.0,,,9.0,0.0,21628,90.5,7.0,f,0.0,1,PC5
9809,3,OWN,65000.0,VERIFIED - income,n,debt consolidation,331xx,FL,13.38,0.0,0.0,,,11.0,0.0,8568,31.1,20.0,f,0.0,3,PC1
9810,10,RENT,60000.0,VERIFIED - income source,n,debt consolidation small business,919xx,CA,15.0,0.0,0.0,,,6.0,0.0,4119,51.5,11.0,f,0.0,1,PC3
9811,1,MORTGAGE,50000.0,not verified,n,debt consolidation,305xx,GA,15.77,0.0,2.0,,,7.0,0.0,115,1.8,15.0,f,0.0,3,PC4
9812,2,RENT,57500.0,not verified,n,debt consolidation,752xx,TX,20.43,1.0,1.0,10.0,,9.0,0.0,6552,95.4,29.0,f,0.0,3,PC5
9813,10,RENT,42996.0,not verified,n,debt consolidation,856xx,AZ,9.55,0.0,1.0,,,6.0,0.0,9866,58.7,18.0,f,0.0,3,PC3
9814,1,MORTGAGE,60000.0,not verified,n,small business,799xx,TX,19.78,2.0,0.0,2.0,,9.0,0.0,37866,45.0,22.0,f,0.0,1,PC5
9815,2,MORTGAGE,44088.0,not verified,n,debt consolidation,446xx,OH,12.57,0.0,2.0,,,8.0,0.0,22491,58.9,19.0,f,0.0,2,PC4
9816,2,MORTGAGE,75000.0,VERIFIED - income,n,debt consolidation,217xx,MD,14.37,0.0,1.0,61.0,,10.0,0.0,24907,66.1,37.0,f,0.0,1,PC3
9817,2,RENT,36000.0,VERIFIED - income source,n,debt consolidation,342xx,FL,16.23,0.0,2.0,26.0,,4.0,0.0,4320,55.4,8.0,f,0.0,1,PC4
9818,10,MORTGAGE,243000.0,VERIFIED - income,n,other,766xx,TX,15.59,0.0,0.0,,,20.0,0.0,66106,48.9,39.0,f,0.0,1,PC2
9819,6,MORTGAGE,99600.0,VERIFIED - income source,n,car,891xx,NV,2.07,0.0,2.0,,,7.0,0.0,6606,57.9,17.0,f,0.0,1,PC2
9820,2,RENT,43000.0,not verified,n,debt consolidation,314xx,GA,7.28,0.0,1.0,,,5.0,0.0,10392,38.5,7.0,f,0.0,1,PC5
9821,6,OWN,54000.0,VERIFIED - income source,n,debt consolidation,070xx,NJ,2.22,0.0,2.0,25.0,,8.0,0.0,1750,5.0,29.0,f,0.0,3,PC4
9822,6,MORTGAGE,70000.0,VERIFIED - income source,n,debt consolidation,023xx,MA,17.91,1.0,1.0,22.0,,22.0,0.0,6573,30.6,52.0,f,0.0,1,PC2
9823,9,MORTGAGE,65000.0,VERIFIED - income source,n,car,347xx,FL,18.79,0.0,3.0,,,13.0,0.0,15603,35.0,38.0,f,0.0,1,PC3
9824,10,MORTGAGE,95800.0,VERIFIED - income,n,debt consolidation,241xx,VA,6.89,0.0,1.0,,,23.0,0.0,13683,8.3,44.0,f,0.0,3,PC3
9825,6,MORTGAGE,69996.0,not verified,n,other,275xx,NC,19.34,0.0,1.0,,,15.0,0.0,10834,21.1,38.0,f,0.0,3,PC3
9826,3,RENT,54000.0,not verified,n,debt consolidation,940xx,CA,17.42,0.0,0.0,77.0,116.0,9.0,1.0,8593,96.6,14.0,f,0.0,3,PC1
9827,2,RENT,76344.0,not verified,n,house,781xx,TX,8.63,0.0,1.0,31.0,,8.0,0.0,2602,51.0,48.0,f,0.0,1,PC1
9828,9,RENT,43200.0,not verified,n,vacation,111xx,NY,3.15,0.0,0.0,68.0,,12.0,0.0,2769,12.0,24.0,f,0.0,1,PC3
9829,2,RENT,14400.0,VERIFIED - income,n,credit card,775xx,TX,10.33,0.0,3.0,,,4.0,0.0,4996,76.9,4.0,f,0.0,1,PC3
9830,4,RENT,76000.0,not verified,n,debt consolidation,331xx,FL,20.65,0.0,1.0,,,10.0,0.0,1956,54.3,32.0,f,0.0,2,PC3
9831,6,MORTGAGE,77004.0,not verified,n,home improvement,331xx,FL,11.27,0.0,0.0,,,16.0,0.0,3919,4.4,35.0,f,0.0,2,PC3
9832,8,MORTGAGE,90000.0,not verified,n,other,331xx,FL,8.92,0.0,2.0,,,7.0,0.0,5720,88.0,14.0,f,0.0,1,PC5
9833,10,RENT,60480.0,VERIFIED - income,n,debt consolidation,950xx,CA,16.01,0.0,3.0,,,11.0,0.0,35692,40.1,16.0,f,0.0,1,PC4
9834,2,RENT,55000.0,not verified,n,debt consolidation,070xx,NJ,9.45,0.0,0.0,,,2.0,0.0,0,,4.0,f,0.0,2,PC3
9835,8,RENT,57996.0,not verified,n,debt consolidation,853xx,AZ,19.24,2.0,3.0,11.0,,8.0,0.0,17599,28.3,43.0,f,0.0,3,PC2
9836,4,OWN,60000.0,not verified,n,debt consolidation,959xx,CA,4.96,0.0,1.0,,,12.0,0.0,11022,26.6,28.0,f,0.0,1,PC3
9837,2,MORTGAGE,68000.0,not verified,n,home improvement,908xx,CA,12.32,0.0,2.0,,,5.0,0.0,10423,49.2,9.0,f,0.0,3,PC4
9838,10,MORTGAGE,135000.0,VERIFIED - income,n,credit card,082xx,NJ,9.92,0.0,2.0,,,7.0,0.0,13999,17.5,27.0,f,0.0,3,PC2
9839,7,MORTGAGE,175000.0,VERIFIED - income source,n,home improvement,816xx,CO,11.2,0.0,2.0,,,3.0,0.0,28240,94.1,7.0,f,0.0,1,PC2
9840,1,RENT,54996.0,not verified,n,other,070xx,NJ,12.52,0.0,0.0,38.0,,7.0,0.0,3463,92.9,21.0,f,0.0,1,PC4
9841,10,OWN,61848.0,not verified,n,home improvement,132xx,NY,10.81,0.0,0.0,63.0,,5.0,0.0,4612,72.1,20.0,f,0.0,3,PC3
9842,7,MORTGAGE,49152.0,VERIFIED - income source,n,home improvement,300xx,GA,22.51,0.0,1.0,39.0,,23.0,0.0,2080,11.6,43.0,f,0.0,1,PC4
9843,3,RENT,62000.0,not verified,n,debt consolidation,752xx,TX,13.24,0.0,0.0,,,20.0,0.0,6702,11.8,48.0,f,0.0,3,PC4
9844,1,OWN,42000.0,not verified,n,credit card,368xx,AL,16.09,0.0,0.0,0.0,0.0,11.0,0.0,38054,61.2,12.0,f,0.0,2,PC2
9845,6,OWN,60000.0,VERIFIED - income source,n,debt consolidation,130xx,NY,6.36,0.0,0.0,61.0,,15.0,0.0,8583,11.4,32.0,f,0.0,3,PC3
9846,1,MORTGAGE,87000.0,not verified,n,debt consolidation,331xx,FL,18.8,0.0,0.0,,,17.0,0.0,17757,23.5,56.0,f,0.0,2,PC3
9847,1,RENT,35000.0,not verified,n,debt consolidation,330xx,FL,4.77,0.0,1.0,43.0,,5.0,0.0,6838,38.0,14.0,f,0.0,3,PC4
9848,2,MORTGAGE,81000.0,not verified,n,other,158xx,PA,9.87,0.0,0.0,,,5.0,0.0,4590,14.7,19.0,f,0.0,1,PC3
9849,10,RENT,69600.0,not verified,n,debt consolidation,119xx,NY,13.43,0.0,0.0,,,6.0,0.0,8579,46.6,21.0,f,0.0,1,PC2
9850,10,RENT,120000.0,VERIFIED - income source,n,debt consolidation,972xx,OR,3.98,0.0,2.0,,,14.0,0.0,15754,25.4,33.0,f,0.0,1,PC5
9851,10,RENT,70000.0,VERIFIED - income,n,debt consolidation,080xx,NJ,19.11,0.0,0.0,35.0,,7.0,0.0,2594,68.3,36.0,f,0.0,2,PC2
9852,4,MORTGAGE,86000.0,VERIFIED - income source,n,debt consolidation,284xx,NC,10.03,0.0,0.0,,,15.0,0.0,9606,27.2,45.0,f,0.0,1,PC1
9853,4,MORTGAGE,61000.0,not verified,n,home improvement,293xx,SC,7.18,0.0,2.0,,,8.0,0.0,2743,19.6,21.0,f,0.0,2,PC2
9854,2,RENT,48500.0,not verified,n,debt consolidation,631xx,MO,25.51,0.0,1.0,,,9.0,0.0,11224,59.7,22.0,f,0.0,1,PC2
9855,4,MORTGAGE,65000.0,VERIFIED - income source,n,car,302xx,GA,19.37,0.0,2.0,,,12.0,0.0,23207,70.5,33.0,f,0.0,3,PC4
9856,5,RENT,40000.0,VERIFIED - income source,n,debt consolidation,601xx,IL,16.47,0.0,2.0,,,10.0,0.0,5076,35.5,13.0,f,0.0,3,PC1
9857,2,RENT,90000.0,VERIFIED - income source,n,debt consolidation,926xx,CA,8.96,0.0,1.0,,,10.0,0.0,19207,50.0,29.0,f,0.0,2,PC5
9858,10,MORTGAGE,91000.0,VERIFIED - income source,n,debt consolidation,921xx,CA,12.46,1.0,0.0,15.0,,3.0,0.0,1385,81.5,17.0,f,0.0,2,PC4
9859,8,RENT,51000.0,VERIFIED - income,n,debt consolidation,945xx,CA,3.36,0.0,0.0,70.0,,4.0,0.0,4732,41.5,8.0,f,0.0,2,PC1
9860,1,RENT,40000.0,not verified,n,credit card small business,920xx,CA,16.53,0.0,0.0,27.0,,4.0,0.0,3839,85.3,10.0,f,0.0,2,PC4
9861,5,MORTGAGE,73000.0,VERIFIED - income,n,debt consolidation,956xx,CA,14.25,0.0,0.0,,,8.0,0.0,24348,84.8,22.0,f,0.0,3,PC1
9862,10,RENT,49896.0,VERIFIED - income,n,major purchase,191xx,PA,12.46,0.0,2.0,,,5.0,0.0,0,0.0,14.0,f,0.0,3,PC1
9863,2,RENT,35000.0,VERIFIED - income source,n,debt consolidation,028xx,RI,8.16,0.0,1.0,,,5.0,0.0,11541,57.1,16.0,f,0.0,3,PC1
9864,10,MORTGAGE,105000.0,VERIFIED - income,n,debt consolidation,081xx,NJ,15.57,1.0,1.0,20.0,,13.0,0.0,22373,70.2,39.0,f,0.0,2,PC2
9865,7,RENT,31200.0,VERIFIED - income source,n,other,917xx,CA,2.04,1.0,0.0,20.0,,4.0,0.0,1604,76.4,5.0,f,0.0,2,PC1
9866,3,MORTGAGE,120000.0,VERIFIED - income,n,debt consolidation,906xx,CA,17.72,0.0,1.0,,,12.0,0.0,17688,40.3,33.0,f,0.0,3,PC3
9867,10,MORTGAGE,75996.0,VERIFIED - income source,n,major purchase,774xx,TX,16.49,0.0,1.0,25.0,,27.0,0.0,6078,14.9,81.0,f,0.0,3,PC4
9868,10,RENT,52000.0,not verified,n,debt consolidation,366xx,AL,15.72,0.0,0.0,,,5.0,0.0,19053,70.0,22.0,f,0.0,1,PC1
9869,10,RENT,29000.0,VERIFIED - income,n,credit card,937xx,CA,11.88,0.0,1.0,,,3.0,0.0,10265,73.8,16.0,f,0.0,2,PC4
9870,4,RENT,41721.6,VERIFIED - income,n,debt consolidation,945xx,CA,9.64,1.0,1.0,22.0,,10.0,0.0,0,0.0,13.0,f,0.0,3,PC4
9871,1,RENT,56550.0,VERIFIED - income source,n,debt consolidation,021xx,MA,19.76,0.0,1.0,,,12.0,0.0,14416,62.6,31.0,f,0.0,3,PC3
9872,8,RENT,42000.0,VERIFIED - income source,n,medical,700xx,LA,16.31,0.0,0.0,38.0,,3.0,0.0,0,0.0,9.0,f,0.0,1,PC5
9873,2,RENT,90000.0,VERIFIED - income,n,house,221xx,VA,10.64,0.0,5.0,80.0,,12.0,0.0,4478,23.0,25.0,f,0.0,1,PC5
9874,10,RENT,69600.0,VERIFIED - income source,n,other,928xx,CA,13.05,0.0,2.0,,,7.0,0.0,7331,67.3,18.0,f,0.0,3,PC3
9875,10,RENT,155000.0,not verified,n,debt consolidation,007xx,NJ,10.61,1.0,0.0,5.0,,17.0,0.0,14372,55.3,38.0,f,0.0,2,PC4
9876,1,MORTGAGE,82800.0,not verified,n,small business,334xx,FL,14.16,0.0,0.0,,,10.0,0.0,41893,62.5,23.0,f,0.0,3,PC4
9877,8,MORTGAGE,48000.0,not verified,n,home improvement,068xx,CT,0.4,0.0,1.0,,,8.0,0.0,526,2.4,19.0,f,0.0,1,PC4
9878,9,MORTGAGE,40000.0,not verified,n,debt consolidation,935xx,CA,13.83,0.0,2.0,30.0,,9.0,0.0,3163,53.6,13.0,f,0.0,2,PC1
9879,9,MORTGAGE,76000.0,VERIFIED - income source,n,car,665xx,KS,23.32,0.0,0.0,33.0,,9.0,0.0,13177,51.7,33.0,f,0.0,1,PC3
9880,5,MORTGAGE,120000.0,VERIFIED - income,n,credit card,920xx,CA,12.16,0.0,0.0,,,10.0,0.0,17489,77.0,22.0,f,0.0,3,PC4
9881,7,OWN,43000.0,not verified,n,debt consolidation,852xx,AZ,23.22,0.0,1.0,,,14.0,0.0,11413,22.7,43.0,f,0.0,3,PC3
9882,1,MORTGAGE,70000.0,VERIFIED - income,n,credit card,070xx,NJ,14.14,0.0,1.0,50.0,,12.0,0.0,1734,28.4,52.0,f,0.0,2,PC2
9883,10,MORTGAGE,130000.0,not verified,n,car,232xx,VA,11.06,0.0,3.0,,,19.0,0.0,42125,50.7,32.0,f,0.0,3,PC4
9884,1,MORTGAGE,114996.0,VERIFIED - income,n,debt consolidation,112xx,NY,4.45,0.0,0.0,,,8.0,0.0,26010,33.4,22.0,f,0.0,2,PC1
9885,5,MORTGAGE,65000.0,not verified,n,debt consolidation,322xx,FL,23.52,0.0,0.0,,,8.0,0.0,1527,22.5,27.0,f,0.0,2,PC1
9886,10,MORTGAGE,112774.0,VERIFIED - income,n,debt consolidation,201xx,VA,24.52,0.0,1.0,34.0,,17.0,0.0,61806,78.5,63.0,f,0.0,1,PC2
